_Annual_J-D_2017_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
  48  75  -85.00   59.00        1.4355
  49  75  -83.00   59.00        1.4264
  50  75  -81.00   59.00        1.4115
  51  75  -79.00   59.00        1.3966
  52  75  -77.00   59.00        1.3707
  53  75  -75.00   59.00        1.2930
  54  75  -73.00   59.00        1.2930
  55  75  -71.00   59.00        1.1258
  56  75  -69.00   59.00        1.1258
  57  75  -67.00   59.00        1.0119
  58  75  -65.00   59.00        0.9739
  59  75  -63.00   59.00        0.8923
  60  75  -61.00   59.00        0.8106
  61  75  -59.00   59.00        0.8424
  62  75  -57.00   59.00        0.9380
  63  75  -55.00   59.00        0.9380
  64  75  -53.00   59.00        0.8820
  65  75  -51.00   59.00        0.8820
  66  75  -49.00   59.00        0.7201
  67  75  -47.00   59.00        0.6661
  68  75  -45.00   59.00        0.5153
  69  75  -43.00   59.00        0.3645
  70  75  -41.00   59.00        0.3201
  71  75  -39.00   59.00        0.1868
  72  75  -37.00   59.00        0.1868
  73  75  -35.00   59.00        0.1890
  74  75  -33.00   59.00        0.1890
  75  75  -31.00   59.00       -0.1545
  76  75  -29.00   59.00       -0.2690
  77  75  -27.00   59.00       -0.1684
  78  75  -25.00   59.00       -0.0678
  79  75  -23.00   59.00        0.0007
  80  75  -21.00   59.00        0.2063
  81  75  -19.00   59.00        0.2063
  82  75  -17.00   59.00        0.4035
  83  75  -15.00   59.00        0.4035
  84  75  -13.00   59.00        0.5353
  85  75  -11.00   59.00        0.5792
  86  75   -9.00   59.00        0.8148
  87  75   -7.00   59.00        1.0503
  88  75   -5.00   59.00        1.1050
  89  75   -3.00   59.00        1.2691
  90  75   -1.00   59.00        1.2691
  91  75    1.00   59.00        1.1139
  92  75    3.00   59.00        1.1139
  93  75    5.00   59.00        1.3628
  94  75    7.00   59.00        1.4458
  95  75    9.00   59.00        1.4834
  96  75   11.00   59.00        1.5210
  97  75   13.00   59.00        1.5315
  98  75   15.00   59.00        1.5632
  99  75   17.00   59.00        1.5632
 100  75   19.00   59.00        1.1280
 101  75   21.00   59.00        1.1280
 102  75   23.00   59.00        1.4659
 103  75   25.00   59.00        1.5786
 104  75   27.00   59.00        1.5751
 105  75   29.00   59.00        1.5716
 106  75   31.00   59.00        1.5656
 107  75   33.00   59.00        1.5473
 108  75   35.00   59.00        1.5473
 109  75   37.00   59.00        1.5318
 110  75   39.00   59.00        1.5318
 111  75   41.00   59.00        1.5631
 112  75   43.00   59.00        1.5735
 113  75   45.00   59.00        1.6151
 114  75   47.00   59.00        1.6568
 115  75   49.00   59.00        1.6805
 116  75   51.00   59.00        1.7515
 117  75   53.00   59.00        1.7515
 118  75   55.00   59.00        1.8304
 119  75   57.00   59.00        1.8304
 120  75   59.00   59.00        1.8798
 121  75   61.00   59.00        1.8962
 122  75   63.00   59.00        1.9206
 123  75   65.00   59.00        1.9449
 124  75   67.00   59.00        1.9575
 125  75   69.00   59.00        1.9951
 126  75   71.00   59.00        1.9951
 127  75   73.00   59.00        2.0931
 128  75   75.00   59.00        2.0931
 129  75   77.00   59.00        2.2167
 130  75   79.00   59.00        2.2579
 131  75   81.00   59.00        2.3532
 132  75   83.00   59.00        2.4484
 133  75   85.00   59.00        2.5040
 134  75   87.00   59.00        2.6708
 135  75   89.00   59.00        2.6708
 136  75   91.00   59.00        2.8413
 137  75   93.00   59.00        2.8413
 138  75   95.00   59.00        2.8464
 139  75   97.00   59.00        2.8480
 140  75   99.00   59.00        2.8052
 141  75  101.00   59.00        2.7624
 142  75  103.00   59.00        2.7354
 143  75  105.00   59.00        2.6544
 144  75  107.00   59.00        2.6544
 145  75  109.00   59.00        2.5437
 146  75  111.00   59.00        2.5437
 147  75  113.00   59.00        2.4821
 148  75  115.00   59.00        2.4616
 149  75  117.00   59.00        2.4385
 150  75  119.00   59.00        2.4154
 151  75  121.00   59.00        2.4088
 152  75  123.00   59.00        2.3887
 153  75  125.00   59.00        2.3887
 154  75  127.00   59.00        2.3703
 155  75  129.00   59.00        2.3703
 156  75  131.00   59.00        2.3456
 157  75  133.00   59.00        2.3374
 158  75  135.00   59.00        2.3157
 159  75  137.00   59.00        2.2939
 160  75  139.00   59.00        2.2845
 161  75  141.00   59.00        2.2560
 162  75  143.00   59.00        2.2560
 163  75  145.00   59.00        2.2171
 164  75  147.00   59.00        2.2171
 165  75  149.00   59.00        2.1794
 166  75  151.00   59.00        2.1668
 167  75  153.00   59.00        2.1757
 168  75  155.00   59.00        2.1846
 169  75  157.00   59.00        2.1957
 170  75  159.00   59.00        2.2289
 171  75  161.00   59.00        2.2289
 172  75  163.00   59.00        2.3069
 173  75  165.00   59.00        2.3069
 174  75  167.00   59.00        1.9762
 175  75  169.00   59.00        1.8659
 176  75  171.00   59.00        1.7004
 177  75  173.00   59.00        1.5349
 178  75  175.00   59.00        1.5301
 179  75  177.00   59.00        1.5159
 180  75  179.00   59.00        1.5159
   1  76 -179.00   61.00        1.7114
   2  76 -177.00   61.00        1.7114
   3  76 -175.00   61.00        2.1362
   4  76 -173.00   61.00        2.2778
   5  76 -171.00   61.00        2.1603
   6  76 -169.00   61.00        2.0427
   7  76 -167.00   61.00        2.0149
   8  76 -165.00   61.00        1.9314
   9  76 -163.00   61.00        1.9314
  10  76 -161.00   61.00        1.8636
  11  76 -159.00   61.00        1.8636
  12  76 -157.00   61.00        1.8293
  13  76 -155.00   61.00        1.8178
  14  76 -153.00   61.00        1.7989
  15  76 -151.00   61.00        1.7800
  16  76 -149.00   61.00        1.7701
  17  76 -147.00   61.00        1.7404
  18  76 -145.00   61.00        1.7404
  19  76 -143.00   61.00        0.8883
  20  76 -141.00   61.00        0.8883
  21  76 -139.00   61.00        1.4338
  22  76 -137.00   61.00        1.6156
  23  76 -135.00   61.00        1.6070
  24  76 -133.00   61.00        1.5985
  25  76 -131.00   61.00        1.6205
  26  76 -129.00   61.00        1.6864
  27  76 -127.00   61.00        1.6864
  28  76 -125.00   61.00        1.8246
  29  76 -123.00   61.00        1.8246
  30  76 -121.00   61.00        1.9509
  31  76 -119.00   61.00        1.9931
  32  76 -117.00   61.00        2.0417
  33  76 -115.00   61.00        2.0903
  34  76 -113.00   61.00        2.0681
  35  76 -111.00   61.00        2.0016
  36  76 -109.00   61.00        2.0016
  37  76 -107.00   61.00        1.9012
  38  76 -105.00   61.00        1.9012
  39  76 -103.00   61.00        1.7949
  40  76 -101.00   61.00        1.7594
  41  76  -99.00   61.00        1.6988
  42  76  -97.00   61.00        1.6382
  43  76  -95.00   61.00        1.6172
  44  76  -93.00   61.00        1.5541
  45  76  -91.00   61.00        1.5541
  46  76  -89.00   61.00        1.5003
  47  76  -87.00   61.00        1.5003
  48  76  -85.00   61.00        1.4714
  49  76  -83.00   61.00        1.4618
  50  76  -81.00   61.00        1.4419
  51  76  -79.00   61.00        1.4220
  52  76  -77.00   61.00        1.3994
  53  76  -75.00   61.00        1.3316
  54  76  -73.00   61.00        1.3316
  55  76  -71.00   61.00        1.1750
  56  76  -69.00   61.00        1.1750
  57  76  -67.00   61.00        1.0447
  58  76  -65.00   61.00        1.0013
  59  76  -63.00   61.00        0.9141
  60  76  -61.00   61.00        0.8269
  61  76  -59.00   61.00        0.8783
  62  76  -57.00   61.00        1.0326
  63  76  -55.00   61.00        1.0326
  64  76  -53.00   61.00        1.0352
  65  76  -51.00   61.00        1.0352
  66  76  -49.00   61.00        0.8599
  67  76  -47.00   61.00        0.8014
  68  76  -45.00   61.00        0.8575
  69  76  -43.00   61.00        0.9135
  70  76  -41.00   61.00        0.9501
  71  76  -39.00   61.00        1.0600
  72  76  -37.00   61.00        1.0600
  73  76  -35.00   61.00        1.2071
  74  76  -33.00   61.00        1.2071
  75  76  -31.00   61.00        0.1112
  76  76  -29.00   61.00       -0.2541
  77  76  -27.00   61.00       -0.1465
  78  76  -25.00   61.00       -0.0388
  79  76  -23.00   61.00        0.0771
  80  76  -21.00   61.00        0.4249
  81  76  -19.00   61.00        0.4249
  82  76  -17.00   61.00        0.4431
  83  76  -15.00   61.00        0.4431
  84  76  -13.00   61.00        0.5896
  85  76  -11.00   61.00        0.6384
  86  76   -9.00   61.00        0.7474
  87  76   -7.00   61.00        0.8565
  88  76   -5.00   61.00        0.9461
  89  76   -3.00   61.00        1.2152
  90  76   -1.00   61.00        1.2152
  91  76    1.00   61.00        1.1145
  92  76    3.00   61.00        1.1145
  93  76    5.00   61.00        1.3444
  94  76    7.00   61.00        1.4210
  95  76    9.00   61.00        1.4528
  96  76   11.00   61.00        1.4846
  97  76   13.00   61.00        1.4935
  98  76   15.00   61.00        1.5202
  99  76   17.00   61.00        1.5202
 100  76   19.00   61.00        1.1511
 101  76   21.00   61.00        1.1511
 102  76   23.00   61.00        1.4248
 103  76   25.00   61.00        1.5161
 104  76   27.00   61.00        1.5058
 105  76   29.00   61.00        1.4956
 106  76   31.00   61.00        1.4916
 107  76   33.00   61.00        1.4796
 108  76   35.00   61.00        1.4796
 109  76   37.00   61.00        1.5006
 110  76   39.00   61.00        1.5006
 111  76   41.00   61.00        1.5538
 112  76   43.00   61.00        1.5716
 113  76   45.00   61.00        1.6268
 114  76   47.00   61.00        1.6820
 115  76   49.00   61.00        1.7116
 116  76   51.00   61.00        1.8002
 117  76   53.00   61.00        1.8002
 118  76   55.00   61.00        1.8932
 119  76   57.00   61.00        1.8932
 120  76   59.00   61.00        1.9541
 121  76   61.00   61.00        1.9744
 122  76   63.00   61.00        1.9982
 123  76   65.00   61.00        2.0220
 124  76   67.00   61.00        2.0375
 125  76   69.00   61.00        2.0838
 126  76   71.00   61.00        2.0838
 127  76   73.00   61.00        2.1923
 128  76   75.00   61.00        2.1923
 129  76   77.00   61.00        2.3259
 130  76   79.00   61.00        2.3705
 131  76   81.00   61.00        2.4647
 132  76   83.00   61.00        2.5589
 133  76   85.00   61.00        2.6130
 134  76   87.00   61.00        2.7751
 135  76   89.00   61.00        2.7751
 136  76   91.00   61.00        2.9157
 137  76   93.00   61.00        2.9157
 138  76   95.00   61.00        2.9210
 139  76   97.00   61.00        2.9227
 140  76   99.00   61.00        2.8851
 141  76  101.00   61.00        2.8475
 142  76  103.00   61.00        2.8219
 143  76  105.00   61.00        2.7451
 144  76  107.00   61.00        2.7451
 145  76  109.00   61.00        2.6408
 146  76  111.00   61.00        2.6408
 147  76  113.00   61.00        2.5808
 148  76  115.00   61.00        2.5609
 149  76  117.00   61.00        2.5388
 150  76  119.00   61.00        2.5166
 151  76  121.00   61.00        2.5087
 152  76  123.00   61.00        2.4849
 153  76  125.00   61.00        2.4849
 154  76  127.00   61.00        2.4616
 155  76  129.00   61.00        2.4616
 156  76  131.00   61.00        2.4355
 157  76  133.00   61.00        2.4268
 158  76  135.00   61.00        2.4101
 159  76  137.00   61.00        2.3934
 160  76  139.00   61.00        2.3876
 161  76  141.00   61.00        2.3701
 162  76  143.00   61.00        2.3701
 163  76  145.00   61.00        2.3484
 164  76  147.00   61.00        2.3484
 165  76  149.00   61.00        2.3530
 166  76  151.00   61.00        2.3545
 167  76  153.00   61.00        2.3846
 168  76  155.00   61.00        2.4148
 169  76  157.00   61.00        2.4341
 170  76  159.00   61.00        2.4919
 171  76  161.00   61.00        2.4919
 172  76  163.00   61.00        2.5836
 173  76  165.00   61.00        2.5836
 174  76  167.00   61.00        2.6588
 175  76  169.00   61.00        2.6838
 176  76  171.00   61.00        2.2735
 177  76  173.00   61.00        1.8631
 178  76  175.00   61.00        1.8494
 179  76  177.00   61.00        1.8082
 180  76  179.00   61.00        1.8082
   1  77 -179.00   63.00        2.8384
   2  77 -177.00   63.00        2.8384
   3  77 -175.00   63.00        2.6041
   4  77 -173.00   63.00        2.5261
   5  77 -171.00   63.00        2.3784
   6  77 -169.00   63.00        2.2307
   7  77 -167.00   63.00        2.1905
   8  77 -165.00   63.00        2.0699
   9  77 -163.00   63.00        2.0699
  10  77 -161.00   63.00        1.9713
  11  77 -159.00   63.00        1.9713
  12  77 -157.00   63.00        1.9266
  13  77 -155.00   63.00        1.9117
  14  77 -153.00   63.00        1.8898
  15  77 -151.00   63.00        1.8680
  16  77 -149.00   63.00        1.8603
  17  77 -147.00   63.00        1.8373
  18  77 -145.00   63.00        1.8373
  19  77 -143.00   63.00        1.7870
  20  77 -141.00   63.00        1.7870
  21  77 -139.00   63.00        1.7605
  22  77 -137.00   63.00        1.7516
  23  77 -135.00   63.00        1.7515
  24  77 -133.00   63.00        1.7514
  25  77 -131.00   63.00        1.7653
  26  77 -129.00   63.00        1.8067
  27  77 -127.00   63.00        1.8067
  28  77 -125.00   63.00        1.9311
  29  77 -123.00   63.00        1.9311
  30  77 -121.00   63.00        2.0897
  31  77 -119.00   63.00        2.1426
  32  77 -117.00   63.00        2.2238
  33  77 -115.00   63.00        2.3051
  34  77 -113.00   63.00        2.2643
  35  77 -111.00   63.00        2.1420
  36  77 -109.00   63.00        2.1420
  37  77 -107.00   63.00        1.9891
  38  77 -105.00   63.00        1.9891
  39  77 -103.00   63.00        1.8756
  40  77 -101.00   63.00        1.8378
  41  77  -99.00   63.00        1.7750
  42  77  -97.00   63.00        1.7122
  43  77  -95.00   63.00        1.6885
  44  77  -93.00   63.00        1.6174
  45  77  -91.00   63.00        1.6174
  46  77  -89.00   63.00        1.5487
  47  77  -87.00   63.00        1.5487
  48  77  -85.00   63.00        1.5085
  49  77  -83.00   63.00        1.4951
  50  77  -81.00   63.00        1.4759
  51  77  -79.00   63.00        1.4567
  52  77  -77.00   63.00        1.4300
  53  77  -75.00   63.00        1.3501
  54  77  -73.00   63.00        1.3501
  55  77  -71.00   63.00        1.1900
  56  77  -69.00   63.00        1.1900
  57  77  -67.00   63.00        1.0616
  58  77  -65.00   63.00        1.0188
  59  77  -63.00   63.00        0.9281
  60  77  -61.00   63.00        0.8374
  61  77  -59.00   63.00        0.8221
  62  77  -57.00   63.00        0.7762
  63  77  -55.00   63.00        0.7762
  64  77  -53.00   63.00        0.8110
  65  77  -51.00   63.00        0.8110
  66  77  -49.00   63.00        0.8458
  67  77  -47.00   63.00        0.8575
  68  77  -45.00   63.00        0.9072
  69  77  -43.00   63.00        0.9570
  70  77  -41.00   63.00        0.9906
  71  77  -39.00   63.00        1.0914
  72  77  -37.00   63.00        1.0914
  73  77  -35.00   63.00        1.2281
  74  77  -33.00   63.00        1.2281
  75  77  -31.00   63.00        0.1997
  76  77  -29.00   63.00       -0.1431
  77  77  -27.00   63.00       -0.0375
  78  77  -25.00   63.00        0.0681
  79  77  -23.00   63.00        0.3968
  80  77  -21.00   63.00        1.3828
  81  77  -19.00   63.00        1.3828
  82  77  -17.00   63.00        0.5042
  83  77  -15.00   63.00        0.5042
  84  77  -13.00   63.00        0.6999
  85  77  -11.00   63.00        0.7652
  86  77   -9.00   63.00        1.0307
  87  77   -7.00   63.00        1.2962
  88  77   -5.00   63.00        1.2073
  89  77   -3.00   63.00        0.9406
  90  77   -1.00   63.00        0.9406
  91  77    1.00   63.00        1.1384
  92  77    3.00   63.00        1.1384
  93  77    5.00   63.00        1.3370
  94  77    7.00   63.00        1.4032
  95  77    9.00   63.00        1.4229
  96  77   11.00   63.00        1.4425
  97  77   13.00   63.00        1.4447
  98  77   15.00   63.00        1.4513
  99  77   17.00   63.00        1.4513
 100  77   19.00   63.00        1.4519
 101  77   21.00   63.00        1.4519
 102  77   23.00   63.00        1.4441
 103  77   25.00   63.00        1.4416
 104  77   27.00   63.00        1.4350
 105  77   29.00   63.00        1.4285
 106  77   31.00   63.00        1.4313
 107  77   33.00   63.00        1.4399
 108  77   35.00   63.00        1.4399
 109  77   37.00   63.00        1.4930
 110  77   39.00   63.00        1.4930
 111  77   41.00   63.00        1.5660
 112  77   43.00   63.00        1.5903
 113  77   45.00   63.00        1.6560
 114  77   47.00   63.00        1.7217
 115  77   49.00   63.00        1.7553
 116  77   51.00   63.00        1.8562
 117  77   53.00   63.00        1.8562
 118  77   55.00   63.00        1.9745
 119  77   57.00   63.00        1.9745
 120  77   59.00   63.00        2.0382
 121  77   61.00   63.00        2.0594
 122  77   63.00   63.00        2.0861
 123  77   65.00   63.00        2.1128
 124  77   67.00   63.00        2.1317
 125  77   69.00   63.00        2.1884
 126  77   71.00   63.00        2.1884
 127  77   73.00   63.00        2.3025
 128  77   75.00   63.00        2.3025
 129  77   77.00   63.00        2.4346
 130  77   79.00   63.00        2.4786
 131  77   81.00   63.00        2.5717
 132  77   83.00   63.00        2.6647
 133  77   85.00   63.00        2.7157
 134  77   87.00   63.00        2.8686
 135  77   89.00   63.00        2.8686
 136  77   91.00   63.00        2.9812
 137  77   93.00   63.00        2.9812
 138  77   95.00   63.00        2.9736
 139  77   97.00   63.00        2.9710
 140  77   99.00   63.00        2.9446
 141  77  101.00   63.00        2.9181
 142  77  103.00   63.00        2.8930
 143  77  105.00   63.00        2.8178
 144  77  107.00   63.00        2.8178
 145  77  109.00   63.00        2.7157
 146  77  111.00   63.00        2.7157
 147  77  113.00   63.00        2.6589
 148  77  115.00   63.00        2.6400
 149  77  117.00   63.00        2.6168
 150  77  119.00   63.00        2.5935
 151  77  121.00   63.00        2.5851
 152  77  123.00   63.00        2.5598
 153  77  125.00   63.00        2.5598
 154  77  127.00   63.00        2.5390
 155  77  129.00   63.00        2.5390
 156  77  131.00   63.00        2.5184
 157  77  133.00   63.00        2.5115
 158  77  135.00   63.00        2.4966
 159  77  137.00   63.00        2.4817
 160  77  139.00   63.00        2.4799
 161  77  141.00   63.00        2.4744
 162  77  143.00   63.00        2.4744
 163  77  145.00   63.00        2.4851
 164  77  147.00   63.00        2.4851
 165  77  149.00   63.00        2.5374
 166  77  151.00   63.00        2.5549
 167  77  153.00   63.00        2.5935
 168  77  155.00   63.00        2.6322
 169  77  157.00   63.00        2.6509
 170  77  159.00   63.00        2.7072
 171  77  161.00   63.00        2.7072
 172  77  163.00   63.00        2.8074
 173  77  165.00   63.00        2.8074
 174  77  167.00   63.00        2.8817
 175  77  169.00   63.00        2.9064
 176  77  171.00   63.00        2.9384
 177  77  173.00   63.00        2.9703
 178  77  175.00   63.00        2.9688
 179  77  177.00   63.00        2.9642
 180  77  179.00   63.00        2.9642
   1  78 -179.00   65.00        2.8826
   2  78 -177.00   65.00        2.8826
   3  78 -175.00   65.00        2.8472
   4  78 -173.00   65.00        2.8354
   5  78 -171.00   65.00        2.5753
   6  78 -169.00   65.00        2.3153
   7  78 -167.00   65.00        2.3092
   8  78 -165.00   65.00        2.2910
   9  78 -163.00   65.00        2.2910
  10  78 -161.00   65.00        2.0541
  11  78 -159.00   65.00        2.0541
  12  78 -157.00   65.00        2.0474
  13  78 -155.00   65.00        2.0451
  14  78 -153.00   65.00        1.9991
  15  78 -151.00   65.00        1.9531
  16  78 -149.00   65.00        1.9520
  17  78 -147.00   65.00        1.9485
  18  78 -145.00   65.00        1.9485
  19  78 -143.00   65.00        1.8849
  20  78 -141.00   65.00        1.8849
  21  78 -139.00   65.00        1.8809
  22  78 -137.00   65.00        1.8795
  23  78 -135.00   65.00        1.9010
  24  78 -133.00   65.00        1.9226
  25  78 -131.00   65.00        1.9246
  26  78 -129.00   65.00        1.9309
  27  78 -127.00   65.00        1.9309
  28  78 -125.00   65.00        2.1797
  29  78 -123.00   65.00        2.1797
  30  78 -121.00   65.00        2.2037
  31  78 -119.00   65.00        2.2117
  32  78 -117.00   65.00        2.3380
  33  78 -115.00   65.00        2.4644
  34  78 -113.00   65.00        2.4582
  35  78 -111.00   65.00        2.4397
  36  78 -109.00   65.00        2.4397
  37  78 -107.00   65.00        2.0127
  38  78 -105.00   65.00        2.0127
  39  78 -103.00   65.00        1.9956
  40  78 -101.00   65.00        1.9899
  41  78  -99.00   65.00        1.8639
  42  78  -97.00   65.00        1.7380
  43  78  -95.00   65.00        1.7344
  44  78  -93.00   65.00        1.7236
  45  78  -91.00   65.00        1.7236
  46  78  -89.00   65.00        1.5705
  47  78  -87.00   65.00        1.5705
  48  78  -85.00   65.00        1.5644
  49  78  -83.00   65.00        1.5624
  50  78  -81.00   65.00        1.4828
  51  78  -79.00   65.00        1.4032
  52  78  -77.00   65.00        1.3992
  53  78  -75.00   65.00        1.3871
  54  78  -73.00   65.00        1.3871
  55  78  -71.00   65.00        1.0773
  56  78  -69.00   65.00        1.0773
  57  78  -67.00   65.00        1.0579
  58  78  -65.00   65.00        1.0514
  59  78  -63.00   65.00        0.9326
  60  78  -61.00   65.00        0.8138
  61  78  -59.00   65.00        0.8115
  62  78  -57.00   65.00        0.8045
  63  78  -55.00   65.00        0.8045
  64  78  -53.00   65.00        0.8190
  65  78  -51.00   65.00        0.8190
  66  78  -49.00   65.00        0.8243
  67  78  -47.00   65.00        0.8261
  68  78  -45.00   65.00        0.9209
  69  78  -43.00   65.00        1.0158
  70  78  -41.00   65.00        1.0209
  71  78  -39.00   65.00        1.0361
  72  78  -37.00   65.00        1.0361
  73  78  -35.00   65.00        0.5145
  74  78  -33.00   65.00        0.5145
  75  78  -31.00   65.00        0.3590
  76  78  -29.00   65.00        0.3072
  77  78  -27.00   65.00        0.7764
  78  78  -25.00   65.00        1.2457
  79  78  -23.00   65.00        1.2954
  80  78  -21.00   65.00        1.4444
  81  78  -19.00   65.00        1.4444
  82  78  -17.00   65.00        1.1931
  83  78  -15.00   65.00        1.1931
  84  78  -13.00   65.00        1.2226
  85  78  -11.00   65.00        1.2325
  86  78   -9.00   65.00        1.1694
  87  78   -7.00   65.00        1.1064
  88  78   -5.00   65.00        1.0929
  89  78   -3.00   65.00        1.0526
  90  78   -1.00   65.00        1.0526
  91  78    1.00   65.00        1.2736
  92  78    3.00   65.00        1.2736
  93  78    5.00   65.00        1.3036
  94  78    7.00   65.00        1.3136
  95  78    9.00   65.00        1.3562
  96  78   11.00   65.00        1.3988
  97  78   13.00   65.00        1.3991
  98  78   15.00   65.00        1.4001
  99  78   17.00   65.00        1.4001
 100  78   19.00   65.00        1.3930
 101  78   21.00   65.00        1.3930
 102  78   23.00   65.00        1.3918
 103  78   25.00   65.00        1.3914
 104  78   27.00   65.00        1.3993
 105  78   29.00   65.00        1.4071
 106  78   31.00   65.00        1.4076
 107  78   33.00   65.00        1.4089
 108  78   35.00   65.00        1.4089
 109  78   37.00   65.00        1.5369
 110  78   39.00   65.00        1.5369
 111  78   41.00   65.00        1.5479
 112  78   43.00   65.00        1.5516
 113  78   45.00   65.00        1.6808
 114  78   47.00   65.00        1.8099
 115  78   49.00   65.00        1.8150
 116  78   51.00   65.00        1.8302
 117  78   53.00   65.00        1.8302
 118  78   55.00   65.00        2.0790
 119  78   57.00   65.00        2.0790
 120  78   59.00   65.00        2.0886
 121  78   61.00   65.00        2.0918
 122  78   63.00   65.00        2.1610
 123  78   65.00   65.00        2.2302
 124  78   67.00   65.00        2.2331
 125  78   69.00   65.00        2.2416
 126  78   71.00   65.00        2.2416
 127  78   73.00   65.00        2.4793
 128  78   75.00   65.00        2.4793
 129  78   77.00   65.00        2.4993
 130  78   79.00   65.00        2.5059
 131  78   81.00   65.00        2.6770
 132  78   83.00   65.00        2.8482
 133  78   85.00   65.00        2.8559
 134  78   87.00   65.00        2.8790
 135  78   89.00   65.00        2.8790
 136  78   91.00   65.00        3.0159
 137  78   93.00   65.00        3.0159
 138  78   95.00   65.00        3.0147
 139  78   97.00   65.00        3.0143
 140  78   99.00   65.00        2.9654
 141  78  101.00   65.00        2.9166
 142  78  103.00   65.00        2.9128
 143  78  105.00   65.00        2.9014
 144  78  107.00   65.00        2.9014
 145  78  109.00   65.00        2.7364
 146  78  111.00   65.00        2.7364
 147  78  113.00   65.00        2.7278
 148  78  115.00   65.00        2.7250
 149  78  117.00   65.00        2.6746
 150  78  119.00   65.00        2.6243
 151  78  121.00   65.00        2.6230
 152  78  123.00   65.00        2.6192
 153  78  125.00   65.00        2.6192
 154  78  127.00   65.00        2.5570
 155  78  129.00   65.00        2.5570
 156  78  131.00   65.00        2.5539
 157  78  133.00   65.00        2.5529
 158  78  135.00   65.00        2.5350
 159  78  137.00   65.00        2.5171
 160  78  139.00   65.00        2.5168
 161  78  141.00   65.00        2.5160
 162  78  143.00   65.00        2.5160
 163  78  145.00   65.00        2.6190
 164  78  147.00   65.00        2.6190
 165  78  149.00   65.00        2.6269
 166  78  151.00   65.00        2.6296
 167  78  153.00   65.00        2.7283
 168  78  155.00   65.00        2.8270
 169  78  157.00   65.00        2.8299
 170  78  159.00   65.00        2.8384
 171  78  161.00   65.00        2.8384
 172  78  163.00   65.00        3.0168
 173  78  165.00   65.00        3.0168
 174  78  167.00   65.00        3.0280
 175  78  169.00   65.00        3.0317
 176  78  171.00   65.00        3.0976
 177  78  173.00   65.00        3.1635
 178  78  175.00   65.00        3.1633
 179  78  177.00   65.00        3.1626
 180  78  179.00   65.00        3.1626
   1  79 -179.00   67.00        2.9965
   2  79 -177.00   67.00        2.9965
   3  79 -175.00   67.00        2.9965
   4  79 -173.00   67.00        2.9965
   5  79 -171.00   67.00        2.7414
   6  79 -169.00   67.00        2.4863
   7  79 -167.00   67.00        2.4863
   8  79 -165.00   67.00        2.4863
   9  79 -163.00   67.00        2.4863
  10  79 -161.00   67.00        2.1706
  11  79 -159.00   67.00        2.1706
  12  79 -157.00   67.00        2.1706
  13  79 -155.00   67.00        2.1706
  14  79 -153.00   67.00        2.1192
  15  79 -151.00   67.00        2.0679
  16  79 -149.00   67.00        2.0679
  17  79 -147.00   67.00        2.0679
  18  79 -145.00   67.00        2.0679
  19  79 -143.00   67.00        2.0221
  20  79 -141.00   67.00        2.0221
  21  79 -139.00   67.00        2.0221
  22  79 -137.00   67.00        2.0221
  23  79 -135.00   67.00        2.0645
  24  79 -133.00   67.00        2.1069
  25  79 -131.00   67.00        2.1069
  26  79 -129.00   67.00        2.1069
  27  79 -127.00   67.00        2.1069
  28  79 -125.00   67.00        2.4173
  29  79 -123.00   67.00        2.4173
  30  79 -121.00   67.00        2.4173
  31  79 -119.00   67.00        2.4173
  32  79 -117.00   67.00        2.5189
  33  79 -115.00   67.00        2.6205
  34  79 -113.00   67.00        2.6205
  35  79 -111.00   67.00        2.6205
  36  79 -109.00   67.00        2.6205
  37  79 -107.00   67.00        2.0619
  38  79 -105.00   67.00        2.0619
  39  79 -103.00   67.00        2.0619
  40  79 -101.00   67.00        2.0619
  41  79  -99.00   67.00        1.9145
  42  79  -97.00   67.00        1.7671
  43  79  -95.00   67.00        1.7671
  44  79  -93.00   67.00        1.7671
  45  79  -91.00   67.00        1.7671
  46  79  -89.00   67.00        1.5770
  47  79  -87.00   67.00        1.5770
  48  79  -85.00   67.00        1.5770
  49  79  -83.00   67.00        1.5770
  50  79  -81.00   67.00        1.4527
  51  79  -79.00   67.00        1.3284
  52  79  -77.00   67.00        1.3284
  53  79  -75.00   67.00        1.3284
  54  79  -73.00   67.00        1.3284
  55  79  -71.00   67.00        0.9896
  56  79  -69.00   67.00        0.9896
  57  79  -67.00   67.00        0.9896
  58  79  -65.00   67.00        0.9896
  59  79  -63.00   67.00        0.8954
  60  79  -61.00   67.00        0.8012
  61  79  -59.00   67.00        0.8012
  62  79  -57.00   67.00        0.8012
  63  79  -55.00   67.00        0.8012
  64  79  -53.00   67.00        0.7877
  65  79  -51.00   67.00        0.7877
  66  79  -49.00   67.00        0.7877
  67  79  -47.00   67.00        0.7877
  68  79  -45.00   67.00        0.8957
  69  79  -43.00   67.00        1.0038
  70  79  -41.00   67.00        1.0038
  71  79  -39.00   67.00        1.0038
  72  79  -37.00   67.00        1.0038
  73  79  -35.00   67.00        1.3092
  74  79  -33.00   67.00        1.3092
  75  79  -31.00   67.00        1.3092
  76  79  -29.00   67.00        1.3092
  77  79  -27.00   67.00        1.3999
  78  79  -25.00   67.00        1.4906
  79  79  -23.00   67.00        1.4906
